,playerID,yearID,teamID,lgID.x,inseason,G.x,W.x,L.x,rank,plyrMgr,Glast2,Wlast2,Llast2,PercentLast2,Glast3,Wlast3,Llast3,PercentLast3,totalgames,totalwins,totalloss,totalavgrank,totalseasons,lgID.y,franchID,divID,Rank,G.y,Ghome,W.y,L.y,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,Fired,startyear,labeller,censor
931,glassja01,1892,SLN,NL,1,4,1,3,9,Y,NA,NA,NA,0.25,NA,NA,NA,0.25,4,1,3,9,1,NL,STL,NA,11,155,NA,56,94,NA,NA,N,NA,703,5259,1187,138,53,45,607,491,209,NA,NA,NA,922,627,4.2,139,4,1,4032,1466,47,543,478,453,NA,0.929,St. Louis Browns,Sportsman's Park I,192442,105,104,STL,SLN,SLN,TRUE,1892,glassja01 SLN,1
932,gorege01,1892,SLN,NL,4,16,6,9,11,Y,NA,NA,NA,0.375,NA,NA,NA,0.375,16,6,9,11,1,NL,STL,NA,11,155,NA,56,94,NA,NA,N,NA,703,5259,1187,138,53,45,607,491,209,NA,NA,NA,922,627,4.2,139,4,1,4032,1466,47,543,478,453,NA,0.929,St. Louis Browns,Sportsman's Park I,192442,105,104,STL,SLN,SLN,TRUE,1892,gorege01 SLN,1
933,pfefffr01,1892,LS3,NL,2,100,42,56,9,Y,NA,NA,NA,0.42,NA,NA,NA,0.42,100,42,56,9,1,NL,LOU,NA,9,154,NA,63,89,NA,NA,N,NA,649,5334,1208,133,61,18,433,508,275,NA,NA,NA,804,500,3.34,147,9,0,4038,1358,26,447,430,469,NA,0.928,Louisville Colonels,Eclipse Park I,131159,91,93,LOU,LS3,LS3,TRUE,1892,pfefffr01 LS3,1
934,powerpa99,1892,NY1,NL,1,153,71,80,6,N,NA,NA,NA,0.464052288,NA,NA,NA,0.464052288,153,71,80,6,1,NL,SFG,NA,8,153,NA,71,80,NA,NA,N,NA,811,5291,1326,173,85,39,510,469,301,NA,NA,NA,826,483,3.29,139,5,1,3966,1165,32,635,641,565,NA,0.913,New York Giants,Polo Grounds III,130566,99,98,NYG,NY1,NY1,FALSE,1892,powerpa99 NY1,1
935,richada01,1892,WAS,NL,3,43,12,31,12,Y,NA,NA,NA,0.279069767,NA,NA,NA,0.279069767,43,12,31,12,1,NL,WAS,NA,10,153,NA,58,93,NA,NA,N,NA,731,5204,1245,149,78,37,529,553,276,NA,NA,NA,869,506,3.46,129,5,3,3945,1293,40,556,479,547,NA,0.916,Washington Senators,Boundary Field,128279,97,99,WHS,WSN,WSN,TRUE,1892,richada01 WAS,1
936,striccu01,1892,SLN,NL,2,23,6,17,9,Y,NA,NA,NA,0.260869565,NA,NA,NA,0.260869565,23,6,17,9,1,NL,STL,NA,11,155,NA,56,94,NA,NA,N,NA,703,5259,1187,138,53,45,607,491,209,NA,NA,NA,922,627,4.2,139,4,1,4032,1466,47,543,478,453,NA,0.929,St. Louis Browns,Sportsman's Park I,192442,105,104,STL,SLN,SLN,TRUE,1892,striccu01 SLN,1
937,vanhage01,1892,BLN,NL,1,11,1,10,12,Y,NA,NA,NA,0.090909091,NA,NA,NA,0.090909091,11,1,10,12,1,NL,BLO,NA,12,152,NA,46,101,NA,NA,N,NA,779,5296,1342,160,111,30,499,480,227,NA,NA,NA,1020,617,4.28,131,2,2,3894,1537,51,536,437,584,NA,0.91,Baltimore Orioles,Union Park,93589,103,104,BLN,BLN,BLN,TRUE,1892,vanhage01 BLN,1
938,waltzjo99,1892,BLN,NL,2,8,2,6,12,N,NA,NA,NA,0.25,NA,NA,NA,0.25,8,2,6,12,1,NL,BLO,NA,12,152,NA,46,101,NA,NA,N,NA,779,5296,1342,160,111,30,499,480,227,NA,NA,NA,1020,617,4.28,131,2,2,3894,1537,51,536,437,584,NA,0.91,Baltimore Orioles,Union Park,93589,103,104,BLN,BLN,BLN,TRUE,1892,waltzjo99 BLN,1
939,wardjo01,1892,BRO,NL,1,158,95,59,2,Y,295,156,135,0.528813559,NA,NA,NA,0.528813559,295,156,135,4,2,NL,LAD,NA,3,158,NA,95,59,NA,NA,N,NA,935,5485,1439,183,105,30,629,506,409,NA,NA,NA,733,507,3.25,132,12,5,4215,1285,26,600,597,398,NA,0.94,Brooklyn Grooms,Eastern Park,183727,96,96,BRO,BRO,BRO,FALSE,1891,wardjo01 BRO,1
940,barnibi01,1891,BL3,AA,1,139,71,64,4,N,177,86,83,0.485875706,NA,NA,NA,0.485875706,177,86,83,5,2,AA,BLO,NA,4,139,NA,71,64,NA,NA,N,NA,850,4771,1217,142,99,30,551,553,342,NA,NA,NA,798,464,3.43,118,6,2,3651,1238,33,472,408,503,NA,0.915,Baltimore Orioles,Union Park,NA,101,100,BAL,BL3,BL3,FALSE,1890,barnibi01 BL3,1
941,chapmja01,1891,LS2,AA,1,141,55,84,8,N,277,143,128,0.516245487,284,144,134,0.507042254,284,144,134,5.666666667,3,AA,LOU,NA,8,141,NA,54,83,NA,NA,N,NA,713,4833,1247,130,69,17,443,473,230,NA,NA,NA,890,582,4.27,128,9,1,3678,1353,33,464,485,458,NA,0.922,Louisville Colonels,Eclipse Park I,NA,97,97,LOU,LS2,LS2,FALSE,1889,chapmja01 LS2,1
942,comisch01,1891,SL4,AA,1,141,86,52,2,Y,282,176,97,0.624113475,419,268,140,0.639618138,852,563,273,1.75,8,AA,STL,NA,2,141,NA,85,51,NA,NA,N,NA,976,5005,1330,169,51,58,625,440,283,NA,NA,NA,753,444,3.27,103,8,5,3666,1106,50,576,621,466,NA,0.92,St. Louis Browns,Sportsman's Park I,NA,108,108,STL,SL4,SL4,FALSE,1884,comisch01 SL4,1
943,cushmch99,1891,ML3,AA,1,36,21,15,3,N,NA,NA,NA,0.583333333,NA,NA,NA,0.583333333,36,21,15,3,1,AA,MLA,NA,3,36,NA,21,15,NA,NA,N,NA,227,1271,332,58,15,13,107,114,47,NA,NA,NA,156,86,2.5,35,3,0,927,291,6,120,137,116,NA,0.922,Milwaukee Brewers,Athletic Field,NA,120,118,MIL,ML3,ML3,FALSE,1891,cushmch99 ML3,1
944,griffsa01,1891,WS9,AA,4,6,2,4,8,Y,NA,NA,NA,0.333333333,NA,NA,NA,0.333333333,6,2,4,8,1,AA,WAS,NA,9,139,NA,44,91,NA,NA,N,NA,691,4715,1183,147,84,19,468,485,219,NA,NA,NA,1067,634,4.83,123,2,2,3543,1420,44,566,486,589,NA,0.9,Washington Statesmen,Boundary Field,NA,95,100,WAS,WS9,WS9,TRUE,1891,griffsa01 WS9,1
945,hanlone01,1891,PIT,NL,1,78,31,47,8,Y,124,57,65,0.459677419,NA,NA,NA,0.459677419,124,57,65,6.5,2,NL,PIT,NA,8,137,NA,55,80,NA,NA,N,NA,679,4794,1148,148,71,29,427,503,205,NA,NA,NA,744,384,2.89,122,7,2,3591,1160,31,465,446,475,NA,0.917,Pittsburgh Pirates,Exposition Park,128000,97,98,PIT,PIT,PIT,TRUE,1890,hanlone01 PIT,1
946,irwinar01,1891,BS2,AA,1,139,93,42,1,Y,NA,NA,NA,0.669064748,NA,NA,NA,0.669064748,139,93,42,1,1,AA,BRS,NA,1,139,NA,93,42,NA,NA,Y,NA,1028,4889,1341,163,100,52,651,499,447,NA,NA,NA,675,410,3.03,108,9,7,3657,1158,42,497,524,392,NA,0.934,Boston Reds,Congress Street Grounds,NA,103,99,BOS,BS2,BS2,FALSE,1891,irwinar01 BS2,1
947,kellyki01,1891,CN3,AA,1,102,43,57,7,Y,NA,NA,NA,0.421568627,NA,NA,NA,0.421568627,102,43,57,7,1,AA,CKK,NA,7,102,NA,43,57,NA,NA,N,NA,549,3574,838,105,58,28,428,385,164,NA,NA,NA,643,344,3.43,86,2,1,2706,921,20,446,331,389,NA,0.913,Cincinnati Kelly's Killers,East End Park,NA,108,110,CKK,CN3,CN3,FALSE,1891,kellyki01 CN3,1
948,leadlbo99,1891,CL4,NL,1,68,34,34,5,N,126,57,67,0.452380952,NA,NA,NA,0.452380952,126,57,67,6,2,NL,CLV,NA,5,141,NA,65,74,NA,NA,N,NA,835,5074,1294,183,88,22,519,464,242,NA,NA,NA,888,484,3.5,118,1,3,3732,1371,24,466,400,485,NA,0.92,Cleveland Spiders,League Park I,132000,104,103,CLV,CL4,CL4,TRUE,1890,leadlbo99 CL4,1
949,loftuto01,1891,CIN,NL,1,138,56,81,7,N,272,133,136,0.488970588,NA,NA,NA,0.488970588,272,133,136,5.5,2,NL,CIN,NA,7,138,NA,56,81,NA,NA,N,NA,646,4791,1158,148,90,40,414,439,244,NA,NA,NA,790,480,3.55,125,6,1,3654,1234,40,465,393,409,NA,0.931,Cincinnati Reds,League Park I in Cincinnati,97500,101,101,CIN,CIN,CIN,FALSE,1890,loftuto01 CIN,1
950,mcgunbi01,1891,PIT,NL,2,59,24,33,8,N,NA,NA,NA,0.406779661,NA,NA,NA,0.406779661,59,24,33,8,1,NL,PIT,NA,8,137,NA,55,80,NA,NA,N,NA,679,4794,1148,148,71,29,427,503,205,NA,NA,NA,744,384,2.89,122,7,2,3591,1160,31,465,446,475,NA,0.917,Pittsburgh Pirates,Exposition Park,128000,97,98,PIT,PIT,PIT,TRUE,1891,mcgunbi01 PIT,1
951,mutriji99,1891,NY1,NL,1,136,71,61,3,N,271,134,129,0.494464945,402,217,172,0.539800995,905,529,345,2.857142857,7,NL,SFG,NA,3,136,NA,71,61,NA,NA,N,NA,754,4833,1271,189,72,46,438,394,224,NA,NA,NA,711,400,2.99,117,11,3,3612,1098,27,593,651,384,NA,0.933,New York Giants,Polo Grounds III,210568,96,96,NYG,NY1,NY1,FALSE,1885,mutriji99 NY1,1
952,schmegu99,1891,CL6,AA,1,138,61,76,6,N,195,99,89,0.507692308,NA,NA,NA,0.507692308,195,99,89,4,2,AA,CLS,NA,6,138,NA,61,76,NA,NA,N,NA,702,4697,1113,154,61,20,529,530,280,NA,NA,NA,777,505,3.75,118,6,0,3639,1141,29,588,502,379,NA,0.935,Columbus Solons,Recreation Park II,NA,95,93,COL,CL6,CL6,FALSE,1890,schmegu99 CL6,1
953,shannda01,1891,WS9,AA,3,51,15,34,8,Y,NA,NA,NA,0.294117647,NA,NA,NA,0.294117647,51,15,34,8,1,AA,WAS,NA,9,139,NA,44,91,NA,NA,N,NA,691,4715,1183,147,84,19,468,485,219,NA,NA,NA,1067,634,4.83,123,2,2,3543,1420,44,566,486,589,NA,0.9,Washington Statesmen,Boundary Field,NA,95,100,WAS,WS9,WS9,TRUE,1891,shannda01 WS9,1
954,sharsbi99,1891,PH4,AA,1,18,6,11,4,N,150,60,89,0.4,288,135,147,0.46875,466,238,216,4.8,5,AA,PHQ,NA,5,143,NA,73,66,NA,NA,N,NA,817,5039,1301,182,123,55,447,548,149,NA,NA,NA,794,549,4.01,135,3,0,3699,1274,35,520,533,389,NA,0.933,Philadelphia Athletics,Athletic Park,NA,103,103,PHA,PH4,PH4,TRUE,1887,sharsbi99 PH4,1
955,snydepo01,1891,WS9,AA,2,70,23,46,8,Y,NA,NA,NA,0.328571429,NA,NA,NA,0.328571429,70,23,46,8,1,AA,WAS,NA,9,139,NA,44,91,NA,NA,N,NA,691,4715,1183,147,84,19,468,485,219,NA,NA,NA,1067,634,4.83,123,2,2,3543,1420,44,566,486,589,NA,0.9,Washington Statesmen,Boundary Field,NA,95,100,WAS,WS9,WS9,TRUE,1891,snydepo01 WS9,1
956,trottsa01,1891,WS9,AA,1,12,4,7,9,N,NA,NA,NA,0.333333333,NA,NA,NA,0.333333333,12,4,7,9,1,AA,WAS,NA,9,139,NA,44,91,NA,NA,N,NA,691,4715,1183,147,84,19,468,485,219,NA,NA,NA,1067,634,4.83,123,2,2,3543,1420,44,566,486,589,NA,0.9,Washington Statesmen,Boundary Field,NA,95,100,WAS,WS9,WS9,TRUE,1891,trottsa01 WS9,1
957,woodge01,1891,PH4,AA,2,125,67,55,4,Y,NA,NA,NA,0.536,NA,NA,NA,0.536,125,67,55,4,1,AA,PHQ,NA,5,143,NA,73,66,NA,NA,N,NA,817,5039,1301,182,123,55,447,548,149,NA,NA,NA,794,549,4.01,135,3,0,3699,1274,35,520,533,389,NA,0.933,Philadelphia Athletics,Athletic Park,NA,103,103,PHA,PH4,PH4,TRUE,1891,woodge01 PH4,1
958,allenbo01,1890,PHI,NL,4,35,25,10,3,Y,NA,NA,NA,0.714285714,NA,NA,NA,0.714285714,35,25,10,3,1,NL,PHI,NA,3,133,NA,78,53,NA,NA,N,N,823,4707,1267,220,78,23,522,403,335,NA,NA,NA,707,440,3.32,122,9,2,3582,1210,22,486,507,396,NA,0.929,Philadelphia Phillies,Philadelphia Baseball Grounds,148366,103,102,PHI,PHI,PHI,TRUE,1890,allenbo01 PHI,1
959,buckeal99,1890,CL6,AA,1,80,39,41,2,N,220,99,119,0.45,NA,NA,NA,0.45,220,99,119,4,2,AA,CLS,NA,2,140,NA,79,55,NA,NA,N,N,831,4741,1225,159,77,16,545,557,353,NA,NA,NA,617,403,2.99,120,14,3,3642,976,20,471,624,393,NA,0.932,Columbus Solons,Recreation Park II,NA,93,93,COL,CL6,CL6,TRUE,1889,buckeal99 CL6,1
960,buffich01,1890,PHP,PL,2,116,61,54,5,Y,NA,NA,NA,0.525862069,NA,NA,NA,0.525862069,116,61,54,5,1,PL,PHQ,NA,5,132,NA,68,63,NA,NA,N,NA,941,4855,1348,187,113,49,431,321,203,NA,NA,NA,855,519,4.05,118,4,2,3462,1292,33,495,361,510,NA,0.91,Philadelphia Athletics,NA,NA,103,101,PHQ,PHP,PHP,TRUE,1890,buffich01 PHP,1
961,campaco01,1890,SL4,AA,4,42,27,14,3,Y,NA,NA,NA,0.642857143,NA,NA,NA,0.642857143,42,27,14,3,1,AA,STL,NA,3,139,NA,78,58,NA,NA,N,N,870,4800,1308,178,73,48,474,490,307,NA,NA,NA,736,487,3.67,118,4,1,3585,1127,38,447,733,472,NA,0.916,St. Louis Browns,Sportsman's Park I,NA,114,111,STL,SL4,SL4,TRUE,1890,campaco01 SL4,1
962,clemeja01,1890,PHI,NL,2,19,13,6,3,Y,NA,NA,NA,0.684210526,NA,NA,NA,0.684210526,19,13,6,3,1,NL,PHI,NA,3,133,NA,78,53,NA,NA,N,N,823,4707,1267,220,78,23,522,403,335,NA,NA,NA,707,440,3.32,122,9,2,3582,1210,22,486,507,396,NA,0.929,Philadelphia Phillies,Philadelphia Baseball Grounds,148366,103,102,PHI,PHI,PHI,TRUE,1890,clemeja01 PHI,1
963,comisch01,1890,CHP,PL,1,138,75,62,4,Y,NA,NA,NA,0.543478261,NA,NA,NA,0.543478261,138,75,62,4,1,PL,CHP,NA,4,138,NA,75,62,NA,NA,N,NA,886,4968,1311,200,95,31,492,410,276,NA,NA,NA,770,459,3.39,124,5,2,3657,1238,27,503,460,492,NA,0.918,Chicago Pirates,NA,NA,104,103,CHI,CHP,CHP,FALSE,1890,comisch01 CHP,1
964,ewingbu01,1890,NYP,PL,1,132,74,57,3,Y,NA,NA,NA,0.560606061,NA,NA,NA,0.560606061,132,74,57,3,1,PL,NYI,NA,3,132,NA,74,57,NA,NA,N,NA,1018,4913,1393,204,97,66,486,364,231,NA,NA,NA,875,543,4.17,111,3,6,3516,1219,37,569,449,449,NA,0.921,New York Giants,NA,NA,108,107,NYI,NYP,NYP,FALSE,1890,ewingbu01 NYP,1
965,faatzja01,1890,BFP,PL,2,34,9,24,8,Y,NA,NA,NA,0.264705882,NA,NA,NA,0.264705882,34,9,24,8,1,PL,BFB,NA,8,134,NA,36,96,NA,NA,N,NA,793,4795,1249,180,64,20,541,367,160,NA,NA,NA,1199,775,6.11,125,2,0,3423,1499,67,673,351,491,NA,0.914,Buffalo Bisons,NA,NA,92,97,BUF,BFP,BFP,TRUE,1890,faatzja01 BFP,1
966,fessewa99,1890,SR2,AA,2,11,4,7,6,N,NA,NA,NA,0.363636364,NA,NA,NA,0.363636364,11,4,7,6,1,AA,SYS,NA,7,128,NA,55,72,NA,NA,N,N,698,4469,1158,151,59,14,457,482,292,NA,NA,NA,831,603,4.98,115,5,0,3267,1158,28,518,454,391,NA,0.925,Syracuse Stars,Star Park II,NA,90,91,SYR,SR2,SR2,TRUE,1890,fessewa99 SR2,1
967,fogarji01,1890,PHP,PL,1,16,7,9,5,Y,NA,NA,NA,0.4375,NA,NA,NA,0.4375,16,7,9,5,1,PL,PHQ,NA,5,132,NA,68,63,NA,NA,N,NA,941,4855,1348,187,113,49,431,321,203,NA,NA,NA,855,519,4.05,118,4,2,3462,1292,33,495,361,510,NA,0.91,Philadelphia Athletics,NA,NA,103,101,PHQ,PHP,PHP,TRUE,1890,fogarji01 PHP,1
968,frazege99,1890,SR2,AA,3,46,20,25,6,N,117,51,65,0.435897436,NA,NA,NA,0.435897436,117,51,65,6,2,AA,SYS,NA,7,128,NA,55,72,NA,NA,N,N,698,4469,1158,151,59,14,457,482,292,NA,NA,NA,831,603,4.98,115,5,0,3267,1158,28,518,454,391,NA,0.925,Syracuse Stars,Star Park II,NA,90,91,SYR,SR2,SR2,TRUE,1889,frazege99 SR2,1
969,gerhajo01,1890,SL4,AA,6,38,20,16,3,Y,NA,NA,NA,0.526315789,NA,NA,NA,0.526315789,38,20,16,3,1,AA,STL,NA,3,139,NA,78,58,NA,NA,N,N,870,4800,1308,178,73,48,474,490,307,NA,NA,NA,736,487,3.67,118,4,1,3585,1127,38,447,733,472,NA,0.916,St. Louis Browns,Sportsman's Park I,NA,114,111,STL,SL4,SL4,TRUE,1890,gerhajo01 SL4,1
970,hanlone01,1890,PTP,PL,1,131,60,68,6,Y,NA,NA,NA,0.458015267,NA,NA,NA,0.458015267,131,60,68,6,1,PL,PBB,NA,6,128,NA,60,68,NA,NA,N,NA,835,4577,1192,168,113,35,569,375,249,NA,NA,NA,892,523,4.22,121,7,0,3348,1267,32,334,318,512,NA,0.907,Pittsburgh Burghers,NA,NA,92,92,PBB,PTP,PTP,FALSE,1890,hanlone01 PTP,1
971,heckegu01,1890,PIT,NL,1,138,23,113,8,Y,NA,NA,NA,0.166666667,NA,NA,NA,0.166666667,138,23,113,8,1,NL,PIT,NA,8,138,NA,23,113,NA,NA,N,N,597,4739,1088,160,43,20,408,458,208,NA,NA,NA,1235,780,5.97,119,3,0,3528,1520,52,573,381,607,NA,0.896,Pittsburg Alleghenys,Recreation Park,16064,88,92,PIT,PIT,PIT,FALSE,1890,heckegu01 PIT,1
972,kellyki01,1890,BSP,PL,1,133,81,48,1,Y,NA,NA,NA,0.609022556,NA,NA,NA,0.609022556,133,81,48,1,1,PL,BRS,NA,1,130,NA,81,48,NA,NA,Y,NA,992,4626,1306,223,76,54,652,435,412,NA,NA,NA,767,479,3.79,105,6,2,3411,1291,49,467,345,459,NA,0.918,Boston Reds,NA,NA,103,99,BOS,BSP,BSP,FALSE,1890,kellyki01 BSP,1
973,kenneji99,1890,BR4,AA,1,100,26,73,9,N,NA,NA,NA,0.26,NA,NA,NA,0.26,100,26,73,9,1,AA,BRG,NA,9,100,NA,26,73,NA,NA,N,N,492,3475,769,116,47,13,328,456,182,NA,NA,NA,733,460,4.71,96,0,0,2637,1011,21,421,230,394,NA,0.91,Brooklyn Gladiators,Ridgewood Park,NA,97,101,BRG,BR4,BR4,FALSE,1890,kenneji99 BR4,1
974,kerinjo01,1890,SL4,AA,2,17,9,8,3,Y,NA,NA,NA,0.529411765,NA,NA,NA,0.529411765,17,9,8,3,1,AA,STL,NA,3,139,NA,78,58,NA,NA,N,N,870,4800,1308,178,73,48,474,490,307,NA,NA,NA,736,487,3.67,118,4,1,3585,1127,38,447,733,472,NA,0.916,St. Louis Browns,Sportsman's Park I,NA,114,111,STL,SL4,SL4,TRUE,1890,kerinjo01 SL4,1
975,larkihe01,1890,CLP,PL,1,79,34,45,7,Y,NA,NA,NA,0.430379747,NA,NA,NA,0.430379747,79,34,45,7,1,PL,CLI,NA,7,131,NA,55,75,NA,NA,N,NA,849,4804,1373,213,94,27,509,345,180,NA,NA,NA,1027,537,4.23,115,1,0,3429,1386,45,571,325,532,NA,0.907,Cleveland Infants,NA,NA,92,94,CLE,CLP,CLP,TRUE,1890,larkihe01 CLP,1
976,mccarto01,1890,SL4,AA,5,5,4,1,3,Y,27,15,12,0.555555556,NA,NA,NA,0.555555556,27,15,12,3,2,AA,STL,NA,3,139,NA,78,58,NA,NA,N,N,870,4800,1308,178,73,48,474,490,307,NA,NA,NA,736,487,3.67,118,4,1,3585,1127,38,447,733,472,NA,0.916,St. Louis Browns,Sportsman's Park I,NA,114,111,STL,SL4,SL4,TRUE,1889,mccarto01 SL4,1
977,mcgunbi01,1890,BRO,NL,1,129,86,43,1,N,NA,NA,NA,0.666666667,NA,NA,NA,0.666666667,129,86,43,1,1,NL,LAD,NA,1,129,NA,86,43,NA,NA,Y,N,884,4419,1166,184,75,43,517,361,349,NA,NA,NA,620,389,3.06,115,6,2,3435,1102,27,401,403,319,NA,0.94,Brooklyn Bridegrooms,Washington Park II,121412,101,97,BRO,BRO,BRO,FALSE,1890,mcgunbi01 BRO,1
978,mortoch01,1890,TL2,AA,1,134,68,64,4,N,NA,NA,NA,0.507462687,NA,NA,NA,0.507462687,134,68,64,4,1,AA,TLM,NA,4,134,NA,68,64,NA,NA,N,N,739,4575,1152,152,108,24,486,558,421,NA,NA,NA,689,458,3.56,122,4,2,3477,1122,23,429,533,419,NA,0.925,Toledo Maumees,Speranza Park,NA,103,102,TOL,TL2,TL2,FALSE,1890,mortoch01 TL2,1
979,powerpa99,1890,RC2,AA,1,133,63,63,5,N,NA,NA,NA,0.473684211,NA,NA,NA,0.473684211,133,63,63,5,1,AA,ROC,NA,5,133,NA,63,63,NA,NA,N,N,709,4553,1088,131,64,31,446,538,310,NA,NA,NA,711,459,3.56,122,5,2,3483,1115,19,530,477,416,NA,0.926,Rochester Broncos,Culver Field I,NA,93,92,ROC,RC2,RC2,FALSE,1890,powerpa99 RC2,1
980,reachal01,1890,PHI,NL,3,11,4,7,3,N,NA,NA,NA,0.363636364,NA,NA,NA,0.363636364,11,4,7,3,1,NL,PHI,NA,3,133,NA,78,53,NA,NA,N,N,823,4707,1267,220,78,23,522,403,335,NA,NA,NA,707,440,3.32,122,9,2,3582,1210,22,486,507,396,NA,0.929,Philadelphia Phillies,Philadelphia Baseball Grounds,148366,103,102,PHI,PHI,PHI,TRUE,1890,reachal01 PHI,1
981,rosemch01,1890,SL4,AA,3,15,7,8,3,Y,NA,NA,NA,0.466666667,NA,NA,NA,0.466666667,15,7,8,3,1,AA,STL,NA,3,139,NA,78,58,NA,NA,N,N,870,4800,1308,178,73,48,474,490,307,NA,NA,NA,736,487,3.67,118,4,1,3585,1127,38,447,733,472,NA,0.916,St. Louis Browns,Sportsman's Park I,NA,114,111,STL,SL4,SL4,TRUE,1890,rosemch01 SL4,1
982,roweja01,1890,BFP,PL,3,19,5,14,8,Y,100,27,72,0.27,NA,NA,NA,0.27,100,27,72,8,2,PL,BFB,NA,8,134,NA,36,96,NA,NA,N,NA,793,4795,1249,180,64,20,541,367,160,NA,NA,NA,1199,775,6.11,125,2,0,3423,1499,67,673,351,491,NA,0.914,Buffalo Bisons,NA,NA,92,97,BUF,BFP,BFP,TRUE,1889,roweja01 BFP,1
983,schmegu99,1890,CL4,NL,1,78,21,55,7,N,NA,NA,NA,0.269230769,NA,NA,NA,0.269230769,78,21,55,7,1,NL,CLV,NA,7,136,NA,44,88,NA,NA,N,N,630,4633,1073,132,59,21,497,474,152,NA,NA,NA,832,543,4.13,129,2,0,3552,1322,33,462,306,405,NA,0.929,Cleveland Spiders,National League Park,47478,94,97,CLV,CL4,CL4,TRUE,1890,schmegu99 CL4,1
984,sullipa99,1890,CL6,AA,3,3,2,1,2,N,NA,NA,NA,0.666666667,NA,NA,NA,0.666666667,3,2,1,2,1,AA,CLS,NA,2,140,NA,79,55,NA,NA,N,N,831,4741,1225,159,77,16,545,557,353,NA,NA,NA,617,403,2.99,120,14,3,3642,976,20,471,624,393,NA,0.932,Columbus Solons,Recreation Park II,NA,93,93,COL,CL6,CL6,TRUE,1890,sullipa99 CL6,1
985,tebeapa01,1890,CLP,PL,2,52,21,30,7,Y,NA,NA,NA,0.403846154,NA,NA,NA,0.403846154,52,21,30,7,1,PL,CLI,NA,7,131,NA,55,75,NA,NA,N,NA,849,4804,1373,213,94,27,509,345,180,NA,NA,NA,1027,537,4.23,115,1,0,3429,1386,45,571,325,532,NA,0.907,Cleveland Infants,NA,NA,92,94,CLE,CLP,CLP,TRUE,1890,tebeapa01 CLP,1
986,wardjo01,1890,BRP,PL,1,133,76,56,2,Y,NA,NA,NA,0.571428571,NA,NA,NA,0.571428571,133,76,56,2,1,PL,BWW,NA,2,133,NA,76,56,NA,NA,N,NA,964,4887,1354,186,93,34,502,369,272,NA,NA,NA,893,520,3.95,111,4,7,3552,1334,26,570,377,531,NA,0.909,Brooklyn Ward's Wonders,NA,NA,106,105,BWW,BRP,BRP,FALSE,1890,wardjo01 BRP,1
987,bancrfr99,1889,IN3,NL,1,68,25,43,7,N,NA,NA,NA,0.367647059,NA,NA,NA,0.367647059,68,25,43,7,1,NL,IND,NA,7,135,NA,59,75,NA,NA,N,N,819,4879,1356,228,35,62,377,447,252,NA,NA,NA,894,633,4.85,109,3,2,3522,1365,73,420,408,419,NA,0.926,Indianapolis Hoosiers,Athletic Park II,NA,102,104,IND,IN3,IN3,TRUE,1889,bancrfr99 IN3,1
988,barnibi01,1889,BL2,AA,1,139,70,65,5,N,278,127,145,0.456834532,419,204,203,0.486873508,873,384,465,6.142857143,7,AA,BLO,NA,5,139,NA,70,65,NA,NA,N,N,791,4756,1209,155,68,20,418,536,311,NA,NA,NA,795,472,3.56,128,10,1,3576,1168,27,424,540,536,NA,0.907,Baltimore Orioles,Oriole Park,NA,98,99,BAL,BL2,BL2,FALSE,1883,barnibi01 BL2,1
989,dunlafr01,1889,PIT,NL,2,17,7,10,5,Y,NA,NA,NA,0.411764706,NA,NA,NA,0.411764706,17,7,10,5,1,NL,PIT,NA,5,134,NA,61,71,NA,NA,N,N,726,4748,1202,209,65,42,420,467,231,NA,NA,NA,801,566,4.51,125,5,1,3390,1296,42,374,345,384,NA,0.931,Pittsburg Alleghenys,Recreation Park,NA,91,93,PIT,PIT,PIT,TRUE,1889,dunlafr01 PIT,1
990,esterdu01,1889,LS2,AA,1,10,2,8,8,Y,NA,NA,NA,0.2,NA,NA,NA,0.2,10,2,8,8,1,AA,LOU,NA,8,140,NA,27,111,NA,NA,N,N,632,4955,1249,170,75,22,320,521,203,NA,NA,NA,1091,655,4.81,127,2,1,3678,1529,43,475,451,584,NA,0.906,Louisville Colonels,Eclipse Park I,NA,98,100,LOU,LS2,LS2,TRUE,1889,esterdu01 LS2,1
991,glassja01,1889,IN3,NL,2,67,34,32,7,Y,NA,NA,NA,0.507462687,NA,NA,NA,0.507462687,67,34,32,7,1,NL,IND,NA,7,135,NA,59,75,NA,NA,N,N,819,4879,1356,228,35,62,377,447,252,NA,NA,NA,894,633,4.85,109,3,2,3522,1365,73,420,408,419,NA,0.926,Indianapolis Hoosiers,Athletic Park II,NA,102,104,IND,IN3,IN3,TRUE,1889,glassja01 IN3,1
